%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,-0.1629,-0.0611,293679,-0.2240
DATA,-0.1599,-0.0562,293860,-0.2160
DATA,-0.2358,-0.1809,294041,-0.4166
DATA,-0.1518,-0.0515,294222,-0.2032
DATA,-0.1296,-0.1011,294403,-0.2308
DATA,-0.2438,-0.1217,294584,-0.3655
DATA,-0.4558,-0.6185,294856,-1.0743
DATA,0.8672,2.7377,295037,3.6049
DATA,2.4148,6.2163,295218,8.6311
DATA,5.3787,9.3380,295399,14.7167
DATA,6.4404,10.1910,295580,16.6314
DATA,6.4734,9.8979,295761,16.3712
DATA,6.4689,10.2051,295941,16.6740
DATA,6.4511,9.9461,296122,16.3972
DATA,6.4501,9.9661,296303,16.4162
DATA,6.4566,9.9836,296484,16.4402
DATA,6.4362,10.0031,296756,16.4393
DATA,6.5076,10.0101,296937,16.5177
DATA,6.3729,9.8845,297118,16.2575
DATA,6.4526,9.9787,297299,16.4313
DATA,6.4505,9.9716,297480,16.4221
DATA,6.4319,9.9415,297661,16.3734
DATA,6.4145,10.0030,297842,16.4175
DATA,6.4653,10.1136,298023,16.5789
DATA,6.3685,9.8548,298204,16.2233
DATA,6.4438,9.9665,298475,16.4103
DATA,6.4640,9.9637,298656,16.4276
DATA,6.4242,9.9953,298837,16.4195
DATA,6.4526,9.9717,299018,16.4243
DATA,6.4208,9.9958,299199,16.4166
DATA,6.4300,9.9249,299380,16.3548
