DATA,11.7649,0.0522,84595,11.8171
DATA,11.7291,-0.0892,84620,11.6399

DATA,11.5878,-0.0287,84644,11.5591

DATA,11.7799,0.0225,84669,11.8024
DATA,11.7619,-0.1058,84694,11.6561

DATA,11.6529,0.0772,84718,11.7301

DATA,11.6667,0.1211,84743,11.7878

DATA,11.6369,0.0699,84767,11.7068
DATA,11.6492,0.0254,84792,11.6746

DATA,11.5671,0.0557,84829,11.6228

DATA,11.6661,-0.0344,84853,11.6318

DATA,11.6604,-0.0085,84878,11.6519

DATA,11.7225,-0.0666,84903,11.6560

DATA,11.6285,0.0039,84927,11.6324
DATA,11.6829,0.0391,84952,11.7220

DATA,11.6597,-0.0425,84976,11.6172
DATA,11.6621,-0.0112,85001,11.6509

DATA,11.6169,0.0563,85026,11.6731

DATA,11.6883,0.0845,85050,11.7728

DATA,11.7384,0.0166,85075,11.7549
DATA,11.6869,0.0188,85099,11.7057

DATA,11.6868,0.0678,85124,11.7546

DATA,11.6682,0.1143,85149,11.7826

DATA,11.7048,-0.0478,85186,11.6569

DATA,11.6545,-0.0396,85210,11.6149

DATA,11.6525,0.0057,85235,11.6582

DATA,11.6105,-0.0648,85259,11.5457

DATA,11.7124,-0.0263,85284,11.6861
DATA,11.7161,-0.0653,85309,11.6508

DATA,11.6351,0.1447,85333,11.7798

DATA,11.7271,0.0517,85358,11.7788

DATA,11.6542,-0.0608,85382,11.5934
DATA,11.6638,-0.0061,85407,11.6577

DATA,11.7486,0.0667,85432,11.8153

DATA,11.8130,0.0890,85456,11.9020

DATA,11.6492,-0.1196,85481,11.5296

DATA,11.6245,-0.0128,85518,11.6116

DATA,11.7593,-0.0303,85542,11.7290

DATA,11.7664,0.0405,85567,11.8068
DATA,11.7821,0.0803,85592,11.8624

DATA,11.7328,0.1328,85616,11.8656

DATA,11.6879,-0.1607,85641,11.5272
DATA,11.8353,0.0525,85665,11.8878

DATA,11.7434,-0.0292,85690,11.7142

DATA,11.6862,-0.0487,85715,11.6375

DATA,11.6637,-0.0428,85739,11.6209
DATA,11.7574,0.0352,85764,11.7926

DATA,11.7168,-0.0007,85788,11.7161

DATA,11.7066,0.0737,85813,11.7803

