%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,-0.3247,-0.0667,49663,-0.3914
DATA,-0.3108,-0.0106,49700,-0.3215
DATA,-0.3758,-0.1245,49724,-0.5003
DATA,-0.2378,-0.0677,49749,-0.3055
DATA,-0.3574,-0.1390,49773,-0.4964
DATA,-0.2483,-0.2005,49798,-0.4488
DATA,-0.4519,-0.0017,49823,-0.4536
DATA,-0.5088,-0.2056,49847,-0.7144
DATA,-0.5912,0.4042,49872,-0.1870
DATA,-0.6389,-0.0525,49896,-0.6914
DATA,-0.3719,0.0777,49921,-0.2942
DATA,-0.4349,0.1056,49945,-0.3293
DATA,-0.3881,-0.1213,49970,-0.5094
DATA,-0.4852,-0.0219,49995,-0.5071
DATA,-0.5245,-0.0966,50019,-0.6211
DATA,-1.2498,-0.0945,50056,-1.3444
DATA,-3.2144,-0.0285,50081,-3.2428
DATA,-5.2356,-0.0174,50105,-5.2530
DATA,-4.9216,-0.0723,50130,-4.9939
DATA,-4.8191,-0.0454,50154,-4.8645
DATA,-8.7939,-0.0291,50179,-8.8230
DATA,-13.3006,0.0456,50203,-13.2550
DATA,-14.4862,-0.0576,50228,-14.5437
DATA,-16.1705,0.0141,50253,-16.1564
DATA,-19.1664,-0.1883,50277,-19.3547
DATA,-21.2411,-0.0018,50302,-21.2429
DATA,-21.8421,0.0461,50326,-21.7960
DATA,-21.8443,-0.0323,50351,-21.8767
DATA,-22.3779,-0.0427,50388,-22.4206
DATA,-24.1616,0.0028,50412,-24.1588
DATA,-24.9710,-0.0162,50437,-24.9872
DATA,-23.7740,-0.1040,50461,-23.8780
DATA,-23.0056,-0.1238,50486,-23.1294
DATA,-23.0329,-0.0095,50510,-23.0423
DATA,-22.5184,-0.0545,50535,-22.5729
DATA,-18.5328,0.0315,50560,-18.5013
DATA,-13.5262,-0.0734,50584,-13.5995
DATA,-8.6677,0.0271,50609,-8.6407
DATA,-3.9342,0.0235,50633,-3.9107
DATA,-1.3768,0.0472,50658,-1.3296
DATA,-0.6615,-0.0856,50682,-0.7471
DATA,-0.5734,0.0403,50707,-0.5331
DATA,-0.5513,-0.0427,50744,-0.5940
DATA,-0.4556,-0.0457,50768,-0.5013
DATA,-0.4102,-0.1000,50793,-0.5102
DATA,-0.4832,-0.1174,50817,-0.6006
DATA,-0.4466,-0.0134,50842,-0.4601
DATA,-0.3758,-0.0561,50867,-0.4319
DATA,-0.5104,-0.0366,50891,-0.5471
DATA,-0.4707,0.0704,50916,-0.4003
DATA,-0.4151,0.0298,50940,-0.3853
DATA,-0.3491,0.0505,50965,-0.2986
DATA,-0.3873,-0.0420,50989,-0.4293
DATA,-0.2878,-0.1128,51014,-0.4007
DATA,-0.4338,-0.0038,51039,-0.4376
DATA,-0.3024,-0.0869,51075,-0.3893
DATA,-0.3590,-0.1080,51100,-0.4670
DATA,-0.2822,-0.0195,51125,-0.3017
DATA,-0.2773,-0.0043,51149,-0.2816
DATA,-0.2738,0.0021,51174,-0.2717
DATA,-0.3051,0.0786,51198,-0.2265
DATA,-1.9951,-0.0411,51223,-2.0361
DATA,-4.3954,-0.0105,51247,-4.4059
DATA,-4.4057,-0.1142,51272,-4.5198
DATA,-3.8634,-0.0082,51297,-3.8716
DATA,-5.0799,-0.0009,51321,-5.0808
DATA,-5.7656,-0.0077,51346,-5.7733
DATA,-5.1984,0.0517,51370,-5.1467
DATA,-4.9841,-0.0646,51407,-5.0487
DATA,-5.0343,-0.0888,51432,-5.1232
DATA,-5.6968,-0.0499,51456,-5.7467
DATA,-5.2525,-0.1128,51481,-5.3653
DATA,-4.6657,0.0472,51505,-4.6185
DATA,-5.5323,-0.0379,51530,-5.5702
DATA,-6.2448,-0.0045,51554,-6.2493
DATA,-5.6675,0.0542,51579,-5.6133
DATA,-5.9195,-0.0337,51604,-5.9532
DATA,-6.9789,-0.0172,51628,-6.9961
DATA,-7.0765,0.0779,51653,-6.9986
DATA,-7.0892,-0.0301,51677,-7.1193
DATA,-7.0529,-0.1107,51702,-7.1636
DATA,-6.8713,0.0586,51726,-6.8127
DATA,-6.7187,-0.0115,51763,-6.7301
DATA,-7.0863,0.0088,51788,-7.0775
DATA,-8.1160,-0.0196,51812,-8.1356
DATA,-8.9693,0.0147,51837,-8.9546
DATA,-9.4677,-0.0769,51862,-9.5446
DATA,-9.1013,-0.0811,51886,-9.1824
DATA,-9.1347,-0.1109,51911,-9.2456
DATA,-9.9611,-0.0900,51935,-10.0511
DATA,-10.2603,-0.1252,51960,-10.3855
DATA,-9.2521,-0.0588,51984,-9.3109
DATA,-7.9327,-0.0056,52009,-7.9383
DATA,-8.1312,-0.0321,52033,-8.1632
DATA,-9.6070,0.0456,52058,-9.5614
DATA,-10.1508,-0.0122,52095,-10.1630
DATA,-9.4848,-0.0713,52119,-9.5561
DATA,-9.4014,-0.0876,52144,-9.4890
DATA,-8.7925,-0.0765,52169,-8.8689
DATA,-6.7084,0.0161,52193,-6.6923
DATA,-4.4933,-0.0742,52218,-4.5675
DATA,-1.9269,0.0372,52242,-1.8898
DATA,-0.3676,0.0099,52267,-0.3577
DATA,-0.4737,0.0002,52291,-0.4736
DATA,-0.3982,-0.0734,52316,-0.4716
DATA,-0.3906,-0.0633,52341,-0.4539
DATA,-0.3215,0.0794,52365,-0.2421
DATA,-0.4527,0.0295,52390,-0.4232
DATA,-0.4061,0.0439,52414,-0.3622
DATA,-0.4321,0.0321,52451,-0.4001
DATA,-0.4703,-0.0694,52476,-0.5398
DATA,-0.4763,-0.2002,52500,-0.6765
DATA,-0.4032,-0.0445,52525,-0.4478
DATA,-0.3495,0.0581,52549,-0.2914
DATA,-0.4289,-0.0139,52574,-0.4429
DATA,-0.3324,0.0443,52598,-0.2881
DATA,-0.3838,-0.0177,52623,-0.4015
DATA,-0.4138,0.0686,52648,-0.3452
DATA,-0.2536,0.0131,52672,-0.2405
DATA,-0.3152,0.0765,52697,-0.2387
DATA,-0.2232,-0.0217,52721,-0.2448
DATA,-0.3517,-0.0824,52746,-0.4342
DATA,-0.6088,-0.0649,52783,-0.6736
DATA,-4.1769,0.1291,52807,-4.0479
DATA,-6.3050,-0.0412,52832,-6.3461
DATA,-7.7921,-0.0047,52856,-7.7968
DATA,-9.8646,0.0254,52881,-9.8392
DATA,-11.3600,0.0527,52906,-11.3073
DATA,-11.9550,-0.0386,52930,-11.9937
DATA,-11.9465,-0.1241,52955,-12.0705
DATA,-12.7250,-0.0339,52979,-12.7589
DATA,-13.2951,-0.0596,53004,-13.3547
DATA,-13.0822,0.0033,53028,-13.0789
DATA,-12.9230,-0.1047,53053,-13.0276
DATA,-13.6510,0.0604,53077,-13.5906
DATA,-13.3092,-0.0682,53102,-13.3774
DATA,-11.0293,0.0628,53139,-10.9665
DATA,-7.9264,0.1134,53163,-7.8130
DATA,-4.5346,0.0738,53188,-4.4609
DATA,-1.8939,-0.0317,53213,-1.9256
DATA,-0.2956,0.0625,53237,-0.2331
DATA,-0.3965,0.0967,53262,-0.2998
DATA,-0.3760,-0.1358,53286,-0.5118
DATA,-0.3929,0.0718,53311,-0.3210
DATA,-0.4539,-0.0001,53335,-0.4540
DATA,-0.3641,0.0204,53360,-0.3437
DATA,-0.3847,-0.0486,53385,-0.4333
DATA,-0.2722,0.0462,53409,-0.2261
DATA,-0.2924,0.0281,53434,-0.2643
DATA,-0.3474,0.0082,53471,-0.3393
DATA,-0.3299,-0.0596,53495,-0.3896
DATA,-0.4005,0.0055,53520,-0.3950
DATA,-0.4011,-0.0729,53544,-0.4740
DATA,-0.3052,0.1342,53569,-0.1710
DATA,-0.3403,-0.0658,53593,-0.4061
DATA,-0.5919,-0.0382,53618,-0.6300
DATA,-2.3319,0.0724,53642,-2.2595
DATA,-4.5599,0.0139,53667,-4.5460
DATA,-6.4269,0.0575,53692,-6.3694
DATA,-5.5849,-0.0659,53716,-5.6507
DATA,-5.3622,-0.0337,53741,-5.3958
DATA,-5.7846,0.0055,53765,-5.7791
DATA,-6.0628,-0.0209,53790,-6.0837
DATA,-5.4949,-0.1022,53827,-5.5970
DATA,-4.7304,0.0725,53851,-4.6579
DATA,-4.4418,-0.2010,53876,-4.6428
DATA,-4.2651,-0.0746,53900,-4.3397
DATA,-4.4567,0.0462,53925,-4.4105
DATA,-4.1231,-0.1292,53949,-4.2522
DATA,-3.2841,-0.0526,53974,-3.3366
DATA,-3.5802,-0.0161,53999,-3.5962
DATA,-4.8193,-0.0085,54023,-4.8278
DATA,-5.7504,-0.0115,54048,-5.7618
DATA,-6.8925,0.1485,54072,-6.7440
DATA,-8.2015,-0.0303,54097,-8.2318
DATA,-9.6986,-0.0476,54121,-9.7462
DATA,-11.8868,0.0518,54158,-11.8351
DATA,-12.6741,-0.1232,54183,-12.7973
DATA,-13.7121,-0.0301,54207,-13.7422
DATA,-15.1111,-0.0893,54232,-15.2004
DATA,-16.5575,0.0333,54257,-16.5243
DATA,-17.1169,0.0274,54281,-17.0895
DATA,-16.6668,-0.0004,54306,-16.6671
DATA,-14.7973,0.0748,54330,-14.7225
DATA,-13.4080,-0.0236,54355,-13.4317
DATA,-12.5063,0.0683,54379,-12.4380
DATA,-12.4521,0.0102,54404,-12.4420
DATA,-12.8154,-0.0704,54429,-12.8858
DATA,-13.0581,0.0691,54453,-12.9890
DATA,-13.4051,-0.1358,54490,-13.5409
DATA,-13.5008,-0.0455,54514,-13.5463
DATA,-12.4928,-0.0348,54539,-12.5276
DATA,-11.4294,-0.0321,54564,-11.4615
DATA,-10.8536,-0.0756,54588,-10.9291
DATA,-11.6721,-0.0642,54613,-11.7363
DATA,-12.0659,-0.0373,54637,-12.1032
DATA,-12.0755,-0.0409,54662,-12.1164
DATA,-11.4860,-0.0745,54686,-11.5604
DATA,-12.6097,-0.0505,54711,-12.6602
DATA,-12.7743,0.0085,54736,-12.7657
DATA,-12.0153,-0.0169,54760,-12.0322
DATA,-12.4105,-0.0566,54785,-12.4672
DATA,-13.1159,-0.1149,54809,-13.2309
DATA,-12.3812,-0.0072,54846,-12.3884
DATA,-11.7316,0.0320,54871,-11.6996
DATA,-11.1966,-0.0617,54895,-11.2583
DATA,-11.5133,-0.0102,54920,-11.5235
DATA,-12.4467,-0.0867,54944,-12.5334
DATA,-12.4482,0.0442,54969,-12.4041
DATA,-12.2647,-0.0872,54994,-12.3519
DATA,-12.6855,-0.0929,55018,-12.7784
DATA,-13.4853,-0.1169,55043,-13.6022
DATA,-12.8025,-0.0185,55067,-12.8210
DATA,-11.0021,-0.0154,55092,-11.0176
DATA,-10.6408,-0.0678,55116,-10.7086
DATA,-10.6102,-0.1018,55141,-10.7121
DATA,-10.6286,-0.0619,55178,-10.6906
DATA,-10.5869,-0.0001,55202,-10.5870
DATA,-11.0155,0.0639,55227,-10.9516
DATA,-11.4645,0.0449,55251,-11.4195
DATA,-11.1322,0.0436,55276,-11.0886
DATA,-10.6608,-0.1093,55301,-10.7701
DATA,-10.9120,-0.0583,55325,-10.9702
DATA,-11.1485,0.0135,55350,-11.1350
DATA,-11.2610,-0.0206,55374,-11.2816
DATA,-10.7323,-0.0537,55399,-10.7860
DATA,-9.9790,0.0283,55423,-9.9507
DATA,-9.7833,0.0297,55448,-9.7535
DATA,-9.8113,-0.1092,55473,-9.9204
DATA,-10.2938,-0.1273,55497,-10.4211
DATA,-11.3377,0.0812,55534,-11.2565
DATA,-11.8615,-0.0288,55559,-11.8903
DATA,-10.9707,-0.0776,55583,-11.0482
DATA,-10.6018,-0.0264,55608,-10.6283
DATA,-11.4665,-0.0589,55632,-11.5255
DATA,-11.8243,0.0803,55657,-11.7440
DATA,-11.3563,-0.0211,55681,-11.3774
DATA,-11.2791,0.0475,55706,-11.2316
DATA,-11.0650,-0.0628,55730,-11.1278
DATA,-11.0653,-0.0261,55755,-11.0914
DATA,-11.2833,0.0718,55780,-11.2115
DATA,-11.1569,0.0678,55804,-11.0891
DATA,-11.2042,0.0386,55829,-11.1656
DATA,-11.6535,0.0257,55866,-11.6278
DATA,-11.6012,-0.0852,55890,-11.6864
DATA,-11.9867,0.0208,55915,-11.9660
DATA,-13.1064,0.0128,55939,-13.0937
DATA,-12.8562,-0.0212,55964,-12.8774
DATA,-12.8899,-0.1131,55988,-13.0030
DATA,-12.4069,-0.0665,56013,-12.4734
DATA,-12.4086,-0.0326,56038,-12.4412
DATA,-12.8406,-0.0564,56062,-12.8970
DATA,-12.5090,0.0068,56087,-12.5022
DATA,-12.7491,0.0448,56111,-12.7042
DATA,-12.8077,0.0517,56136,-12.7559
DATA,-12.5945,-0.0132,56160,-12.6077
DATA,-13.0145,-0.1535,56185,-13.1679
DATA,-13.4542,0.1398,56222,-13.3145
DATA,-12.7489,0.0619,56246,-12.6870
DATA,-12.6349,0.0238,56271,-12.6110
DATA,-13.8774,0.0112,56295,-13.8663
DATA,-15.0195,-0.0303,56320,-15.0499
DATA,-15.4725,0.0365,56345,-15.4360
DATA,-14.7254,-0.0244,56369,-14.7498
DATA,-14.7271,-0.0673,56394,-14.7944
DATA,-14.4862,-0.0396,56418,-14.5258
DATA,-14.3854,-0.0097,56443,-14.3951
DATA,-14.3590,-0.0441,56467,-14.4031
DATA,-14.3573,-0.0374,56492,-14.3947
DATA,-14.0600,0.0227,56517,-14.0373
DATA,-13.9200,0.0563,56553,-13.8638
DATA,-12.8541,-0.0307,56578,-12.8849
DATA,-12.5365,-0.0827,56603,-12.6192
DATA,-12.6709,0.0565,56627,-12.6144
DATA,-12.3850,-0.0470,56652,-12.4320
DATA,-12.4132,-0.0927,56676,-12.5058
DATA,-13.3561,0.0014,56701,-13.3547
DATA,-13.3286,0.0388,56725,-13.2898
DATA,-13.4041,0.0267,56750,-13.3774
DATA,-13.0624,0.0347,56774,-13.0277
DATA,-12.1436,0.0008,56799,-12.1428
DATA,-12.1343,0.0624,56824,-12.0720
DATA,-13.2172,-0.0052,56848,-13.2224
DATA,-13.7329,0.0258,56873,-13.7071
DATA,-12.9171,0.1063,56910,-12.8109
DATA,-12.2429,0.0117,56934,-12.2312
DATA,-12.5702,0.0264,56959,-12.5438
DATA,-12.1593,-0.0192,56983,-12.1785
DATA,-11.1712,0.0608,57008,-11.1103
DATA,-11.1504,0.0470,57032,-11.1034
DATA,-11.1539,0.0823,57057,-11.0717
DATA,-10.5882,0.0273,57081,-10.5609
DATA,-9.5086,0.0144,57106,-9.4943
DATA,-7.7747,0.0246,57131,-7.7501
DATA,-4.9010,0.0461,57155,-4.8549
DATA,-1.4662,-0.0186,57180,-1.4848
DATA,0.1482,-0.0984,57204,0.0498
DATA,-0.7443,-0.0766,57241,-0.8209
DATA,-0.6858,0.0129,57266,-0.6729
DATA,-0.6297,-0.0926,57290,-0.7223
DATA,-0.6137,-0.0262,57315,-0.6399
DATA,-0.5964,0.1022,57339,-0.4942
DATA,-0.5666,0.0043,57364,-0.5623
DATA,-0.5800,0.0392,57389,-0.5408
DATA,-0.6395,-0.0195,57413,-0.6590
DATA,-0.5330,0.0905,57438,-0.4425
DATA,-0.4986,-0.0144,57462,-0.5130
DATA,-0.4939,-0.0475,57487,-0.5414
DATA,-0.5884,-0.0485,57511,-0.6369
DATA,-0.5615,-0.0784,57536,-0.6400
DATA,-0.5222,-0.0537,57573,-0.5759
DATA,-0.7148,-0.0058,57597,-0.7206
DATA,-0.6229,0.0067,57622,-0.6162
DATA,-0.5931,-0.0380,57646,-0.6311
DATA,-0.5638,-0.0962,57671,-0.6599
DATA,-0.6194,-0.1594,57696,-0.7788
DATA,-2.5533,0.0073,57720,-2.5460
DATA,-3.6064,-0.0018,57745,-3.6082
DATA,-5.6705,0.1330,57769,-5.5375
DATA,-8.1396,0.0458,57794,-8.0938
DATA,-8.8524,0.0998,57818,-8.7526
DATA,-8.7447,-0.1623,57843,-8.9070
DATA,-9.5178,-0.0395,57868,-9.5572
DATA,-10.5131,-0.1966,57892,-10.7097
DATA,-9.5244,-0.0377,57929,-9.5621
DATA,-8.8824,-0.0541,57954,-8.9365
DATA,-9.9921,0.0537,57978,-9.9385
DATA,-10.5294,0.0014,58003,-10.5280
DATA,-10.2600,-0.0644,58027,-10.3244
DATA,-10.0325,0.0628,58052,-9.9697
DATA,-9.5330,-0.0685,58076,-9.6015
DATA,-8.4404,-0.1403,58101,-8.5807
DATA,-5.7822,0.0428,58126,-5.7393
DATA,-2.1741,-0.0536,58150,-2.2277
DATA,-0.6465,0.0757,58175,-0.5708
DATA,-0.5884,-0.0245,58199,-0.6128
DATA,-0.6604,0.0241,58224,-0.6363
DATA,-0.5513,-0.0088,58261,-0.5600
DATA,-0.5157,-0.0466,58285,-0.5623
DATA,-0.5892,-0.0098,58310,-0.5990
DATA,-0.5703,-0.0694,58334,-0.6397
DATA,-0.5453,0.0351,58359,-0.5102
DATA,-0.4949,0.0425,58383,-0.4524
DATA,-0.5770,-0.1436,58408,-0.7206
DATA,-0.6025,0.0116,58433,-0.5909
DATA,-0.5876,-0.0044,58457,-0.5921
DATA,-0.5135,0.0545,58482,-0.4590
DATA,-0.5011,0.0622,58506,-0.4389
DATA,-0.5147,-0.0295,58531,-0.5442
DATA,-0.5832,0.0178,58555,-0.5654
DATA,-0.5165,-0.0502,58580,-0.5666
DATA,-0.6148,-0.0491,58617,-0.6638
DATA,-0.4688,-0.0766,58641,-0.5454
DATA,-0.5067,0.0649,58666,-0.4417
DATA,-0.4605,0.0377,58691,-0.4229
DATA,-0.4949,-0.0247,58715,-0.5196
DATA,-0.4731,-0.0062,58740,-0.4793
DATA,-0.5387,-0.1563,58764,-0.6950
DATA,-0.5199,-0.0039,58789,-0.5238
DATA,-0.6910,0.0055,58813,-0.6855
DATA,-2.9090,0.0072,58838,-2.9018
DATA,-5.6406,0.0027,58862,-5.6378
DATA,-7.3735,0.0125,58887,-7.3610
DATA,-7.3935,0.0124,58912,-7.3811
DATA,-6.9221,0.0392,58948,-6.8829
DATA,-7.3291,0.0577,58973,-7.2714
DATA,-6.9673,0.0312,58998,-6.9361
DATA,-6.1925,0.0880,59022,-6.1045
DATA,-5.3723,-0.0474,59047,-5.4197
DATA,-4.6252,-0.0448,59071,-4.6699
DATA,-4.5574,-0.0098,59096,-4.5672
DATA,-3.8194,-0.0524,59120,-3.8719
DATA,-3.4621,-0.0100,59145,-3.4721
DATA,-3.7062,0.0856,59170,-3.6206
DATA,-3.6569,0.1174,59194,-3.5395
DATA,-2.4632,0.0184,59219,-2.4448
DATA,-1.7557,-0.0853,59243,-1.8410
DATA,-0.7884,0.1044,59268,-0.6840
DATA,-0.3123,0.0880,59305,-0.2243
DATA,-0.5820,-0.0409,59329,-0.6229
DATA,-0.6357,0.0101,59354,-0.6256
DATA,-0.6377,-0.0209,59378,-0.6586
DATA,-0.4861,-0.0214,59403,-0.5075
DATA,-0.6433,-0.0451,59428,-0.6884
DATA,-0.6916,-0.0451,59452,-0.7366
DATA,-0.5643,-0.0112,59477,-0.5754
DATA,-0.5903,-0.0516,59501,-0.6419
DATA,-0.7269,0.1563,59526,-0.5706
DATA,-0.6089,-0.1361,59550,-0.7450
DATA,-0.7503,0.0344,59575,-0.7158
DATA,-0.6263,0.0762,59599,-0.5500
DATA,-0.6675,-0.0144,59636,-0.6819
DATA,-0.6448,-0.0365,59661,-0.6813
DATA,-0.6876,0.1641,59685,-0.5236
DATA,-0.4600,0.0291,59710,-0.4310
DATA,-0.5573,-0.4242,59735,-0.9814
DATA,-0.4124,0.0860,59759,-0.3264
DATA,-0.5040,0.0246,59784,-0.4795
DATA,-0.3889,0.0182,59808,-0.3707
DATA,-0.3999,-0.0101,59833,-0.4099
DATA,-0.3423,0.1347,59857,-0.2077
DATA,-0.4360,-0.0419,59882,-0.4780
DATA,-0.4990,0.1178,59907,-0.3812
DATA,-0.3785,0.0278,59931,-0.3507
DATA,-0.4734,-0.1134,59956,-0.5867
DATA,-0.3785,0.0545,59993,-0.3240
DATA,-0.3515,0.1176,60017,-0.2338
DATA,-0.4450,0.0914,60042,-0.3535
DATA,-0.5589,0.0451,60066,-0.5138
DATA,-0.3996,-0.0546,60091,-0.4542
DATA,-0.4696,-0.0566,60115,-0.5262
DATA,-0.4195,-0.1361,60140,-0.5556
DATA,-0.4436,-0.0332,60165,-0.4768
DATA,-0.5362,0.0914,60189,-0.4448
DATA,-0.4861,-0.0450,60214,-0.5311
DATA,-0.4864,-0.0311,60238,-0.5174
DATA,-0.5332,0.0608,60263,-0.4723
DATA,-0.5024,0.1151,60287,-0.3873
DATA,-0.5731,-0.0816,60324,-0.6547
DATA,-0.4777,-0.0094,60349,-0.4871
DATA,-0.4642,-0.1053,60373,-0.5694
DATA,-0.5233,0.0250,60398,-0.4983
DATA,-0.5430,0.0679,60422,-0.4751
DATA,-0.4829,-0.0056,60447,-0.4885
DATA,-0.6143,-0.1543,60472,-0.7686
DATA,-0.4944,0.0421,60496,-0.4524
DATA,-0.5119,-0.0088,60521,-0.5207
DATA,-0.5991,-0.1229,60545,-0.7221
DATA,-0.5901,-0.1823,60570,-0.7724
DATA,-0.4461,-0.0487,60594,-0.4948
DATA,-0.4892,-0.0554,60619,-0.5446
DATA,-0.5740,0.0316,60644,-0.5424
DATA,-0.5281,-0.0332,60680,-0.5613
DATA,-0.4719,0.0212,60705,-0.4506
DATA,-0.5355,-0.0177,60729,-0.5532
DATA,-0.5260,0.0409,60754,-0.4851
DATA,-0.4569,-0.0022,60779,-0.4591
DATA,-0.6007,-0.0185,60803,-0.6192
DATA,-0.5722,-0.1036,60828,-0.6759
DATA,-0.5456,-0.0615,60852,-0.6071
DATA,-0.6219,-0.1343,60877,-0.7562
DATA,-0.4698,-0.0127,60901,-0.4825
DATA,-0.6284,0.0297,60926,-0.5986
DATA,-0.5430,0.0091,60951,-0.5340
DATA,-0.5459,-0.0847,60975,-0.6306
DATA,-0.4874,-0.1758,61012,-0.6633
DATA,-0.5426,0.0721,61037,-0.4706
DATA,-0.5760,-0.0364,61061,-0.6124
DATA,-0.4685,0.0142,61086,-0.4543
DATA,-0.5604,0.0064,61110,-0.5540
DATA,-0.4985,0.0247,61135,-0.4737
DATA,-0.5703,0.0380,61159,-0.5323
DATA,-0.5409,-0.0201,61184,-0.5609
DATA,-0.5592,0.0166,61208,-0.5425
DATA,-0.5774,0.0889,61233,-0.4884
DATA,-0.5381,-0.0562,61258,-0.5942
DATA,-0.5139,0.0329,61282,-0.4810
DATA,-0.5482,0.0301,61307,-0.5182
DATA,-0.4803,-0.0123,61344,-0.4926
DATA,-0.5070,-0.0213,61368,-0.5282
DATA,-0.6579,-0.0895,61393,-0.7474
DATA,-0.6542,0.0423,61417,-0.6120
DATA,-0.5680,0.0631,61442,-0.5049
DATA,-0.5688,-0.0445,61466,-0.6133
DATA,-0.6091,-0.1171,61491,-0.7262
DATA,-0.5472,-0.0791,61515,-0.6263
DATA,-0.6363,0.0012,61540,-0.6351
DATA,-0.6421,-0.0958,61565,-0.7379
DATA,-0.5659,-0.0261,61589,-0.5920
DATA,-0.4351,-0.0190,61614,-0.4541
DATA,-0.5215,0.0969,61638,-0.4246
DATA,-0.5834,-0.0607,61663,-0.6441
DATA,-0.4861,0.0514,61700,-0.4347
DATA,-0.6006,0.1162,61724,-0.4845
DATA,-0.5470,0.0097,61749,-0.5372
DATA,-0.5825,-0.0355,61773,-0.6180
DATA,-0.5543,-0.0094,61798,-0.5637
DATA,-0.5721,-0.0495,61822,-0.6216
DATA,-0.5153,0.0073,61847,-0.5080
DATA,-0.4952,-0.0068,61872,-0.5021
DATA,-0.7071,-0.0047,61896,-0.7118
DATA,-0.5355,-0.0813,61921,-0.6168
DATA,-0.5221,-0.0761,61945,-0.5982
DATA,-0.5428,0.0850,61970,-0.4578
DATA,-0.6682,0.0405,61994,-0.6277
DATA,-0.5885,-0.0329,62031,-0.6214
DATA,-0.6046,-0.0369,62056,-0.6415
DATA,-0.5976,-0.0224,62080,-0.6200
DATA,-0.5503,-0.0582,62105,-0.6085
DATA,-0.4733,-0.0093,62130,-0.4826
DATA,-0.5849,-0.0782,62154,-0.6631
DATA,-0.6338,0.0401,62179,-0.5937
DATA,-0.5404,-0.0061,62203,-0.5465
DATA,-0.5813,-0.2094,62228,-0.7907
DATA,-0.5943,-0.0023,62252,-0.5967
DATA,-0.5845,-0.0771,62277,-0.6616
DATA,-0.5317,-0.0476,62302,-0.5792
DATA,-0.6068,-0.0377,62326,-0.6445
DATA,-0.5416,0.0635,62351,-0.4781
DATA,-0.6375,-0.0638,62387,-0.7014
DATA,-0.6389,0.0741,62412,-0.5649
DATA,-0.7162,-0.0670,62437,-0.7832
DATA,-0.6922,-0.1125,62461,-0.8047
DATA,-0.5583,-0.0160,62486,-0.5743
