%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,0.3200,-0.2988,512980,0.0212
DATA,0.3296,-0.2736,513162,0.0560
DATA,0.3635,-0.2410,513343,0.1225
DATA,0.3784,-0.1843,513524,0.1941
DATA,0.2987,-0.2678,513706,0.0309
DATA,0.2953,-0.3111,513887,-0.0158
DATA,0.3157,-0.3007,514068,0.0150
DATA,0.4021,0.0754,514340,0.4775
DATA,0.6090,-0.0048,514522,0.6041
DATA,0.2441,-0.3843,514703,-0.1401
DATA,-0.2405,-0.8782,514885,-1.1187
DATA,-0.1445,-0.9995,515066,-1.1440
DATA,-0.1350,-0.7816,515247,-0.9166
DATA,-0.0754,-0.8463,515429,-0.9217
DATA,0.0040,-0.7661,515610,-0.7621
DATA,0.1287,-0.6673,515791,-0.5386
DATA,-0.0939,-0.9808,515973,-1.0747
DATA,0.2559,-0.2684,516245,-0.0125
DATA,0.2935,-0.3340,516426,-0.0405
DATA,0.2664,-0.7464,516607,-0.4801
DATA,0.1862,-0.5976,516789,-0.4114
DATA,0.4428,-0.3239,516970,0.1189
DATA,0.3184,-0.2447,517151,0.0737
DATA,0.3007,-0.2094,517333,0.0913
DATA,0.2116,-0.4540,517514,-0.2424
DATA,0.2593,-0.4724,517695,-0.2131
DATA,0.4309,-0.2574,517967,0.1735
DATA,0.2301,-0.2980,518149,-0.0679
DATA,0.5117,-0.5143,518330,-0.0026
DATA,0.1580,-0.3525,518511,-0.1945
DATA,-0.0255,-0.6323,518693,-0.6578
DATA,0.2668,-0.8837,518874,-0.6169
DATA,-0.1891,10.3874,519055,10.1983
DATA,0.1277,23.4526,519237,23.5803
DATA,0.2620,33.7811,519418,34.0431
DATA,0.0498,38.9623,519599,39.0121
DATA,15.4386,-84.0018,519871,-68.5632
DATA,-7.2859,-238.5948,520053,-245.8807
DATA,-33.2865,-277.3959,520234,-310.6823
DATA,-15.6826,-143.0971,520415,-158.7797
DATA,-6.9167,9.0509,520597,2.1342
DATA,1.0419,15.5812,520778,16.6230
DATA,2.6598,21.1624,520959,23.8222
DATA,-2.4680,-3.9783,521141,-6.4463
DATA,25.1526,-78.7682,521322,-53.6156
DATA,23.0863,-232.0628,521594,-208.9765
DATA,-38.9288,-344.9772,521775,-383.9060
DATA,-25.0755,-149.7979,521957,-174.8734
DATA,-3.6017,47.2686,522138,43.6669
DATA,-6.9978,30.1236,522319,23.1258
DATA,1.0436,41.6809,522501,42.7245
DATA,1.7627,67.8749,522682,69.6376
DATA,44.0304,85.9742,522863,130.0046
DATA,50.2939,-42.6684,523045,7.6256
DATA,-44.8115,-214.2367,523226,-259.0482
DATA,-120.5786,-141.0102,523498,-261.5888
DATA,-145.9337,-71.3938,523679,-217.3276
DATA,-69.4650,49.2104,523861,-20.2546
DATA,0.7908,22.2880,524042,23.0788
DATA,0.5441,12.4059,524223,12.9501
DATA,-0.5173,22.1191,524405,21.6018
DATA,45.4758,-81.2250,524586,-35.7492
DATA,71.1580,-277.7515,524767,-206.5934
DATA,26.6853,-236.1304,524949,-209.4451
DATA,13.0941,-269.5870,525221,-256.4930
DATA,-72.7053,-223.5625,525402,-296.2678
DATA,-79.5367,-132.3980,525583,-211.9347
DATA,-62.8546,25.5899,525765,-37.2647
DATA,-85.5630,-60.8344,525946,-146.3974
DATA,-110.9242,-188.9807,526127,-299.9049
DATA,-121.9995,-301.5085,526309,-423.5080
DATA,-121.8060,-219.0482,526490,-340.8542
DATA,-81.1625,38.5080,526671,-42.6546
DATA,-2.5047,2.5636,526853,0.0588
DATA,2.7323,5.3249,527125,8.0573
DATA,1.7703,1.1266,527306,2.8968
DATA,6.6490,4.4951,527487,11.1441
DATA,10.9083,-166.4040,527669,-155.4957
DATA,-4.8226,-142.3941,527850,-147.2167
DATA,8.8691,-115.2999,528031,-106.4308
DATA,-4.0454,-223.3368,528213,-227.3822
DATA,-85.9987,-350.6542,528394,-436.6530
DATA,-139.4715,-386.0072,528575,-525.4786
DATA,-186.2765,-371.1510,528757,-557.4276
DATA,-114.3029,31.1823,529029,-83.1206
DATA,5.2838,18.5713,529210,23.8551
DATA,6.1865,62.6744,529391,68.8609
DATA,57.9458,-233.8374,529573,-175.8916
DATA,17.3879,-393.8656,529754,-376.4778
DATA,-56.9540,-350.3167,529935,-407.2706
DATA,-92.0073,-59.1182,530117,-151.1255
DATA,-32.6599,143.3094,530298,110.6495
DATA,9.7717,37.0016,530479,46.7733
DATA,20.4350,99.5499,530751,119.9849
DATA,17.7743,61.2392,530933,79.0135
DATA,23.9636,-300.3823,531114,-276.4187
DATA,-78.7685,-421.4062,531295,-500.1748
DATA,-191.2222,-382.3064,531477,-573.5285
DATA,-171.5370,-217.7171,531658,-389.2541
DATA,-222.2763,-272.2767,531839,-494.5530
DATA,-242.6811,-209.1507,532021,-451.8318
DATA,-202.0737,12.8856,532202,-189.1882
DATA,-34.9462,6.1441,532383,-28.8021
DATA,0.2966,-0.7105,532655,-0.4138
DATA,0.1291,-0.3003,532837,-0.1711
DATA,0.4910,-0.4654,533018,0.0256
DATA,0.1005,-0.7967,533199,-0.6962
DATA,0.1771,-0.5857,533381,-0.4086
DATA,0.3373,-0.4676,533562,-0.1303
DATA,0.3509,-0.2235,533743,0.1274
DATA,0.3913,-0.3835,533925,0.0078
DATA,0.5704,-0.1311,534106,0.4393
DATA,0.3644,-0.1026,534378,0.2618
DATA,0.1868,-1.4676,534559,-1.2808
DATA,0.0893,-0.8767,534741,-0.7874
DATA,0.0055,-0.9743,534922,-0.9688
DATA,-0.0433,-0.9778,535103,-1.0211
DATA,-0.0179,-0.9678,535285,-0.9856
DATA,-0.0205,-0.9497,535466,-0.9702
