%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,24.5787,17.4273,122061,42.0061
DATA,23.7064,17.2362,122086,40.9426
DATA,23.4139,17.1335,122110,40.5473
DATA,23.9216,16.6785,122135,40.6001
DATA,23.7730,16.0091,122159,39.7820
DATA,23.3014,15.4723,122184,38.7738
DATA,23.1449,15.7466,122208,38.8915
DATA,23.7794,16.2794,122233,40.0587
DATA,24.5777,16.6567,122258,41.2344
DATA,24.3965,16.6461,122294,41.0426
DATA,23.7835,15.9501,122319,39.7335
DATA,24.2429,16.4877,122343,40.7306
DATA,25.1378,16.9732,122368,42.1109
DATA,24.2689,16.2163,122392,40.4852
DATA,22.2526,15.0645,122417,37.3171
DATA,20.3667,14.2836,122442,34.6503
DATA,18.9945,13.6062,122466,32.6007
DATA,17.6535,13.8132,122491,31.4667
DATA,18.3330,15.5003,122515,33.8333
DATA,20.3167,17.0087,122540,37.3255
DATA,20.7240,17.3457,122564,38.0697
DATA,19.7270,15.8589,122589,35.5859
DATA,16.8123,10.1971,122626,27.0094
DATA,11.8895,5.0288,122650,16.9183
DATA,7.2620,1.6737,122675,8.9356
DATA,4.2538,1.0054,122699,5.2591
DATA,2.5925,0.8540,122724,3.4465
DATA,1.2672,0.7380,122748,2.0052
DATA,0.5855,0.5758,122773,1.1613
DATA,0.3539,0.6085,122797,0.9623
DATA,0.3051,0.6033,122822,0.9084
DATA,0.3322,0.6308,122846,0.9630
DATA,0.3925,0.6668,122871,1.0593
DATA,0.5237,0.7475,122895,1.2712
DATA,0.5182,0.7229,122920,1.2410
DATA,0.5498,0.8186,122944,1.3683
DATA,0.4631,0.9049,122981,1.3680
DATA,0.4702,0.8683,123006,1.3385
DATA,0.5470,0.8098,123030,1.3568
DATA,0.4651,0.7998,123055,1.2649
DATA,0.4181,0.6055,123079,1.0236
DATA,0.4276,0.6391,123104,1.0667
DATA,0.3585,0.7116,123128,1.0701
DATA,0.3816,0.8107,123153,1.1923
DATA,0.3945,0.7071,123178,1.1016
DATA,0.4465,0.7168,123202,1.1632
DATA,0.5373,0.9139,123227,1.4512
DATA,0.5314,0.7189,123251,1.2503
DATA,0.4364,0.7932,123276,1.2297
DATA,0.4810,0.7642,123300,1.2453
DATA,0.9555,0.6494,123337,1.6050
DATA,5.3664,0.5484,123362,5.9148
DATA,8.9182,1.1419,123386,10.0602
DATA,10.3397,5.3065,123411,15.6462
DATA,11.2212,8.0003,123435,19.2215
DATA,12.4443,9.7513,123460,22.1956
DATA,12.6588,10.8477,123484,23.5064
DATA,13.3099,11.8406,123509,25.1505
DATA,15.2987,14.0540,123533,29.3527
DATA,17.2042,16.2707,123558,33.4750
DATA,18.8157,18.0775,123582,36.8932
DATA,19.4264,19.0285,123607,38.4548
DATA,20.0551,20.8624,123631,40.9176
DATA,21.5256,23.3262,123668,44.8518
DATA,22.4087,24.2197,123693,46.6285
DATA,22.1245,24.1901,123717,46.3146
DATA,21.4398,24.0616,123742,45.5014
DATA,21.8156,24.4312,123766,46.2468
DATA,22.9204,25.2764,123791,48.1969
DATA,23.2535,26.1697,123815,49.4233
DATA,23.5317,25.9348,123840,49.4665
DATA,23.6579,26.1513,123864,49.8091
DATA,24.3441,25.6822,123889,50.0263
DATA,24.3734,25.5520,123914,49.9254
DATA,24.4672,26.4842,123938,50.9514
DATA,24.3251,27.2095,123963,51.5346
DATA,24.4511,27.1709,123987,51.6220
DATA,24.4314,25.8654,124024,50.2968
DATA,24.0732,26.6668,124048,50.7400
DATA,24.4244,27.8970,124073,52.3215
DATA,25.2155,28.7248,124098,53.9403
DATA,25.5561,28.8877,124122,54.4438
DATA,25.6298,29.3703,124147,55.0001
DATA,25.3649,29.1494,124171,54.5143
DATA,24.6612,29.2765,124196,53.9377
DATA,24.7532,29.4702,124220,54.2233
DATA,24.7306,29.6100,124245,54.3406
DATA,24.4067,29.2080,124269,53.6146
DATA,23.3205,27.5661,124294,50.8866
DATA,22.1396,25.8525,124318,47.9921
DATA,20.0652,22.2779,124343,42.3431
DATA,16.3659,12.5245,124380,28.8904
DATA,11.7667,4.9372,124404,16.7039
DATA,6.9349,0.9017,124429,7.8367
DATA,3.8840,0.7810,124453,4.6650
DATA,2.6785,0.5965,124478,3.2750
DATA,1.1274,0.6975,124502,1.8249
DATA,0.3374,0.6784,124527,1.0158
DATA,0.3736,0.7397,124551,1.1133
DATA,0.4050,0.7658,124576,1.1707
DATA,0.3972,0.6716,124600,1.0689
DATA,0.4025,0.6981,124625,1.1006
DATA,0.4323,0.7383,124649,1.1706
DATA,0.4573,0.8732,124674,1.3305
DATA,0.4628,0.8386,124711,1.3014
DATA,0.4412,0.7057,124735,1.1469
DATA,0.3560,0.7490,124760,1.1049
DATA,0.3465,0.6445,124784,0.9910
DATA,0.3800,0.7383,124809,1.1183
DATA,0.4043,0.7647,124833,1.1691
DATA,0.4163,0.7778,124858,1.1940
DATA,0.4936,0.7132,124883,1.2067
DATA,0.4439,0.7606,124907,1.2045
DATA,1.4164,0.7441,124932,2.1605
DATA,2.5604,0.7991,124956,3.3594
DATA,5.2305,0.6662,124981,5.8967
DATA,6.4421,0.7978,125005,7.2399
DATA,7.5326,0.6458,125030,8.1784
DATA,9.4382,0.9989,125067,10.4371
DATA,11.9239,4.0879,125091,16.0118
DATA,13.3921,5.0436,125116,18.4357
DATA,15.2566,5.6993,125140,20.9559
DATA,16.8091,5.7544,125165,22.5636
DATA,17.5609,5.4189,125189,22.9798
DATA,17.9877,6.1462,125214,24.1339
DATA,18.8578,7.0477,125238,25.9055
DATA,19.1382,7.7207,125263,26.8589
DATA,19.2745,8.4199,125287,27.6944
DATA,20.1197,9.3216,125312,29.4413
DATA,20.5905,9.8520,125336,30.4425
DATA,20.6692,9.6348,125361,30.3040
DATA,20.3935,9.5485,125398,29.9421
DATA,19.7437,9.2008,125422,28.9444
DATA,19.5440,9.1665,125447,28.7104
DATA,19.8162,8.8404,125471,28.6566
DATA,19.4816,8.7319,125496,28.2135
DATA,19.5765,8.9013,125520,28.4778
DATA,19.5065,9.0833,125545,28.5897
DATA,19.5937,8.8636,125569,28.4573
DATA,19.4567,8.2593,125594,27.7160
DATA,19.3627,8.1623,125619,27.5250
DATA,19.6233,8.7270,125643,28.3504
DATA,19.6531,8.5880,125668,28.2410
DATA,19.8427,8.6390,125692,28.4817
DATA,20.5627,9.2306,125717,29.7933
DATA,20.9771,9.3455,125753,30.3225
DATA,20.8157,9.1547,125778,29.9704
DATA,20.7514,9.2005,125802,29.9519
DATA,21.1672,9.1646,125827,30.3318
DATA,21.3103,9.3168,125852,30.6272
DATA,21.5743,9.3623,125876,30.9366
DATA,21.5700,9.3048,125901,30.8749
DATA,21.6710,9.2717,125925,30.9426
DATA,20.9321,8.9555,125950,29.8876
DATA,20.1626,8.8749,125974,29.0376
DATA,20.9288,9.5644,125999,30.4932
DATA,21.8021,9.9841,126023,31.7862
DATA,22.0965,9.9913,126048,32.0879
DATA,20.7826,9.4841,126072,30.2667
DATA,19.6180,8.6594,126109,28.2775
DATA,18.9884,8.8601,126134,27.8485
DATA,19.1218,8.8649,126158,27.9867
DATA,18.8100,8.4458,126183,27.2558
DATA,18.3071,8.5278,126207,26.8348
DATA,18.2356,8.9774,126232,27.2130
DATA,18.0745,8.8128,126256,26.8872
DATA,16.6613,7.5365,126281,24.1978
DATA,12.7777,4.6190,126305,17.3967
DATA,7.2580,0.9805,126330,8.2384
DATA,1.3711,0.5257,126354,1.8968
DATA,0.4276,0.7755,126379,1.2031
DATA,0.2418,0.6670,126404,0.9088
DATA,0.4747,0.8952,126440,1.3699
DATA,0.5669,0.8395,126465,1.4064
DATA,0.4985,0.6236,126489,1.1221
DATA,0.3576,0.6656,126514,1.0231
DATA,0.4048,0.7480,126538,1.1528
DATA,0.5110,0.9003,126563,1.4113
DATA,0.4560,0.7412,126588,1.1972
DATA,0.4963,0.7194,126612,1.2158
DATA,0.3922,0.7519,126637,1.1442
DATA,0.4290,0.7673,126661,1.1963
DATA,0.5527,0.7457,126686,1.2983
DATA,0.4349,0.5778,126710,1.0127
DATA,0.3565,0.6617,126735,1.0182
DATA,0.3804,0.7660,126759,1.1464
DATA,0.4547,0.6397,126796,1.0944
DATA,0.4048,0.6833,126821,1.0882
DATA,0.4260,0.8943,126845,1.3203
DATA,0.4596,0.9568,126870,1.4164
DATA,0.3971,0.7445,126894,1.1417
DATA,0.5367,0.7881,126919,1.3248
DATA,0.4583,0.8010,126943,1.2593
DATA,0.4836,0.8285,126968,1.3121
DATA,0.3550,0.6346,126992,0.9897
DATA,0.3235,0.6301,127017,0.9535
DATA,0.4054,0.7612,127041,1.1667
DATA,0.4293,0.8276,127066,1.2569
DATA,1.5994,0.7393,127090,2.3387
DATA,5.3485,2.8026,127127,8.1511
DATA,8.3757,4.7797,127152,13.1554
DATA,10.8300,6.6603,127176,17.4903
DATA,12.3319,8.0862,127201,20.4181
DATA,12.5406,9.5873,127225,22.1279
DATA,13.4394,10.8863,127250,24.3257
DATA,15.4583,11.9776,127274,27.4358
DATA,17.1156,12.4199,127299,29.5355
DATA,17.6616,12.3255,127324,29.9871
DATA,17.2095,11.5440,127348,28.7535
DATA,17.3864,11.3359,127373,28.7223
DATA,17.7551,11.7562,127397,29.5113
DATA,17.7300,11.8506,127422,29.5806
DATA,17.4641,11.6154,127446,29.0795
DATA,17.6919,11.6615,127483,29.3533
DATA,18.3540,12.5683,127508,30.9223
DATA,18.8110,13.1406,127532,31.9516
DATA,18.5455,13.0873,127557,31.6329
DATA,18.7574,13.3990,127581,32.1564
DATA,19.3233,13.3855,127606,32.7088
DATA,19.1908,13.1281,127630,32.3188
DATA,19.3274,12.9522,127655,32.2796
DATA,19.6644,13.1463,127679,32.8106
DATA,19.7942,12.9611,127704,32.7553
DATA,20.0854,12.4418,127728,32.5271
DATA,20.0274,11.9830,127753,32.0104
DATA,20.3063,12.4104,127777,32.7167
DATA,20.1328,12.4196,127802,32.5524
DATA,20.2355,12.7457,127839,32.9812
DATA,20.4100,12.3772,127863,32.7873
DATA,20.1632,12.1157,127888,32.2788
DATA,19.7388,11.9548,127912,31.6936
DATA,19.0038,11.3321,127937,30.3359
DATA,18.6998,11.6567,127961,30.3565
DATA,19.2313,12.3077,127986,31.5390
DATA,19.4199,12.5389,128010,31.9588
DATA,19.5079,12.4906,128035,31.9985
DATA,19.1493,12.2784,128060,31.4277
DATA,18.8828,12.0717,128084,30.9545
DATA,19.0849,12.2674,128109,31.3524
DATA,19.4604,12.7434,128133,32.2038
DATA,19.5215,12.5146,128170,32.0361
DATA,19.1538,11.9619,128194,31.1158
DATA,19.1652,12.0546,128219,31.2198
DATA,19.3057,12.8361,128243,32.1418
DATA,19.2891,12.9908,128268,32.2799
DATA,19.7924,12.9109,128293,32.7033
