%, jaw1 [g], jaw2 [g], time [ms], gripForce [g]
DATA,-3.9170,18.3006,472722,14.3835
DATA,-3.2529,16.6435,472904,13.3906
DATA,-3.2849,17.9366,473085,14.6517
DATA,-4.2224,17.4526,473266,13.2302
DATA,-2.6425,15.6391,473448,12.9966
DATA,2.2848,7.5531,473629,9.8379
DATA,9.2171,2.6727,473810,11.8898
DATA,7.7103,5.6278,473992,13.3380
DATA,9.4061,-4.5762,474264,4.8300
DATA,19.5081,-0.5792,474445,18.9289
DATA,20.5821,-16.3347,474626,4.2474
DATA,26.1488,-116.3770,474808,-90.2282
DATA,-29.6006,-19.9066,474989,-49.5072
DATA,-135.4131,94.1028,475171,-41.3104
DATA,-23.9045,10.9932,475352,-12.9114
DATA,0.6369,-3.8609,475533,-3.2241
DATA,-0.8447,-8.8902,475715,-9.7349
DATA,-0.0578,-11.3922,475987,-11.4501
DATA,-12.9788,-0.1908,476168,-13.1695
DATA,-20.0290,0.1376,476349,-19.8915
DATA,-22.9410,-0.5388,476531,-23.4798
DATA,-8.3811,-0.0684,476712,-8.4495
DATA,-10.7568,0.0591,476893,-10.6977
DATA,0.0281,-1.2895,477075,-1.2614
DATA,-0.3481,-0.5895,477256,-0.9376
DATA,3.1104,-0.9047,477437,2.2057
DATA,-0.0057,5.4399,477619,5.4342
DATA,-0.0580,20.8791,477891,20.8211
DATA,-0.5482,14.6577,478072,14.1094
DATA,-4.7332,18.1616,478253,13.4284
DATA,-62.5804,46.4197,478435,-16.1607
DATA,-37.9101,41.8733,478616,3.9632
DATA,12.8715,-64.7612,478797,-51.8897
DATA,58.9027,-104.8459,478979,-45.9432
DATA,17.3258,-83.2696,479160,-65.9438
DATA,-37.5723,-136.7059,479341,-174.2782
DATA,-59.2247,-309.0882,479613,-368.3129
DATA,-89.7787,-193.9204,479795,-283.6991
DATA,-22.3833,149.2254,479976,126.8421
DATA,6.6787,41.5010,480157,48.1797
DATA,0.3745,40.6833,480339,41.0578
DATA,11.2088,-2.6230,480520,8.5858
DATA,-12.5653,-124.9649,480701,-137.5302
DATA,-151.2534,-23.3888,480883,-174.6422
DATA,-249.4959,65.8183,481064,-183.6776
DATA,-188.3693,-4.8493,481245,-193.2186
DATA,-27.7578,52.5064,481517,24.7486
DATA,1.6025,35.0447,481699,36.6472
DATA,0.9213,64.5202,481880,65.4416
DATA,0.1231,64.8181,482062,64.9412
DATA,5.3606,-42.2187,482243,-36.8582
DATA,-143.1490,16.6912,482424,-126.4578
DATA,-172.2544,-28.1627,482606,-200.4171
DATA,-208.9467,-185.5942,482787,-394.5409
DATA,-85.4924,-74.7702,482968,-160.2626
DATA,14.1639,97.1315,483240,111.2954
DATA,2.0321,75.6130,483422,77.6451
DATA,9.2899,-3.9268,483603,5.3631
DATA,-25.3594,-208.4745,483784,-233.8339
DATA,-176.2813,-244.0699,483966,-420.3513
DATA,-178.6754,-130.2634,484147,-308.9388
DATA,-144.1590,-243.9862,484328,-388.1452
DATA,-158.1324,-359.9748,484510,-518.1072
DATA,-121.1175,-411.8078,484691,-532.9252
DATA,-79.7911,-262.6069,484872,-342.3979
DATA,-6.5652,-6.0579,485144,-12.6231
DATA,0.3711,-0.1960,485326,0.1751
DATA,0.3639,-0.0986,485507,0.2652
DATA,0.3352,-0.3269,485688,0.0083
DATA,0.3406,-0.3706,485870,-0.0299
DATA,0.2771,-0.4309,486051,-0.1538
DATA,0.3532,-0.2708,486232,0.0825
DATA,0.2735,-0.4672,486414,-0.1937
DATA,0.3084,-0.3239,486595,-0.0155
DATA,-0.0249,-0.5630,486867,-0.5879
DATA,0.1925,-0.6327,487048,-0.4402
DATA,0.3350,-0.4481,487230,-0.1131
DATA,7.3936,-19.8058,487411,-12.4122
DATA,38.6610,-23.1817,487592,15.4793
DATA,-40.0869,83.4963,487774,43.4094
DATA,-107.7766,54.1246,487955,-53.6519
DATA,-183.8528,-67.7393,488137,-251.5921
DATA,-232.0353,4.9555,488318,-227.0798
DATA,-213.5535,56.5404,488499,-157.0131
DATA,-42.3063,86.4029,488771,44.0966
DATA,3.6409,67.1525,488953,70.7935
DATA,1.5136,72.7985,489134,74.3121
DATA,17.1896,-85.5353,489315,-68.3457
DATA,-105.3382,-77.6965,489497,-183.0347
DATA,-159.8164,-64.2973,489678,-224.1137
DATA,-123.5108,-7.8646,489859,-131.3754
DATA,27.5449,91.3956,490041,118.9405
DATA,0.9942,74.2641,490222,75.2583
DATA,4.3951,26.5398,490494,30.9349
DATA,-69.6449,-8.2121,490675,-77.8571
DATA,-150.7055,45.4761,490857,-105.2294
DATA,-192.7249,-6.1686,491038,-198.8935
DATA,-56.1631,148.2017,491219,92.0386
DATA,12.1152,133.6943,491401,145.8096
DATA,6.4325,211.8895,491582,218.3219
DATA,-7.4214,177.3128,491763,169.8914
DATA,-19.9879,21.0716,491945,1.0837
DATA,0.7078,0.3427,492126,1.0505
DATA,0.3015,-0.6234,492398,-0.3219
DATA,0.2576,-0.1486,492580,0.1090
DATA,0.3771,-0.5857,492761,-0.2086
DATA,0.1125,-0.7622,492942,-0.6497
DATA,0.2052,-0.3583,493124,-0.1531
DATA,0.1769,-0.7021,493305,-0.5252
DATA,0.1189,-0.6137,493486,-0.4948
DATA,0.2343,-0.5047,493668,-0.2704
DATA,0.1279,-0.5828,493849,-0.4548
DATA,0.2587,-0.4574,494030,-0.1987
