DATA,-1.1895,-0.0005,8625,-1.1900

DATA,-1.8107,-0.0389,8650,-1.8496

DATA,-2.4955,-0.0042,8674,-2.4998

DATA,-2.8537,0.0022,8699,-2.8515

DATA,-2.5915,0.0557,8723,-2.5358

DATA,-2.5912,0.1263,8748,-2.4649

DATA,-2.5102,0.0440,8772,-2.4662

DATA,-2.0599,0.0806,8797,-1.9793

DATA,-2.0451,0.0349,8822,-2.0102

DATA,-2.0365,0.0578,8846,-1.9787

DATA,-2.0816,-0.0187,8871,-2.1003

DATA,-2.0128,0.0594,8895,-1.9534

DATA,-1.8888,-0.0325,8932,-1.9214

DATA,-1.8216,0.0670,8957,-1.7546

DATA,-1.6737,0.0410,8981,-1.6327

DATA,-1.8392,0.1085,9006,-1.7307

DATA,-1.3414,0.0686,9030,-1.2728

DATA,-0.9936,0.0472,9055,-0.9464

DATA,-0.0808,0.0173,9079,-0.0636

DATA,0.9248,0.0636,9104,0.9884

DATA,0.5236,0.0348,9128,0.5584

DATA,-0.2051,0.0083,9153,-0.1968

DATA,-1.3700,0.0155,9178,-1.3545

DATA,-1.3026,0.1508,9202,-1.1517

DATA,-1.7231,-0.0840,9227,-1.8071

DATA,-1.9744,-0.0237,9251,-1.9981

DATA,0.0818,0.2081,9288,0.2898

DATA,0.1958,-0.0776,9313,0.1182

DATA,0.4448,-0.0797,9337,0.3651

DATA,0.5909,0.0540,9362,0.6449

DATA,-0.0246,0.0728,9386,0.0482

DATA,-0.1357,0.0711,9411,-0.0646

DATA,-0.2389,-0.0174,9435,-0.2563

DATA,-0.1693,0.1307,9460,-0.0387

DATA,0.1839,-0.1615,9484,0.0224

DATA,0.2172,0.1327,9509,0.3500

DATA,0.4582,0.0944,9534,0.5526

DATA,-0.1569,-0.0023,9558,-0.1592

DATA,-2.3289,0.0660,9583,-2.2629

DATA,-9.0715,0.0909,9620,-8.9805

DATA,-6.4094,-0.0195,9644,-6.4289

DATA,-6.1298,-0.0270,9669,-6.1568

DATA,-6.0909,0.0312,9693,-6.0598

DATA,-6.2661,0.1289,9718,-6.1372

DATA,-6.3944,-0.2214,9742,-6.6158

DATA,-5.8999,0.0865,9767,-5.8134

DATA,-5.5956,-0.0492,9791,-5.6448

DATA,-6.6289,0.2899,9816,-6.3390

DATA,-5.7498,0.3589,9841,-5.3909

DATA,-4.1139,-0.2122,9865,-4.3260

DATA,-2.1135,-0.3673,9890,-2.4808

DATA,-0.0369,0.0305,9914,-0.0064

DATA,1.1256,0.3014,9939,1.4270

DATA,1.0133,-0.1133,9976,0.9000

DATA,1.8036,-0.0593,10000,1.7443

DATA,2.9371,0.1759,10025,3.1129

DATA,1.9453,-0.0488,10049,1.8965

DATA,1.4616,0.1326,10074,1.5943

DATA,0.1981,0.0113,10098,0.2094

DATA,0.1000,0.0800,10123,0.1800

DATA,0.7285,-0.0471,10147,0.6814

DATA,-0.3807,0.1184,10172,-0.2623

DATA,-2.6387,0.0033,10197,-2.6355

DATA,-2.2490,-0.1139,10221,-2.3630

DATA,-0.7036,0.0499,10246,-0.6537

DATA,1.1347,0.1361,10270,1.2708

DATA,2.3902,-0.0254,10307,2.3648

DATA,3.2667,0.1794,10332,3.4461

DATA,3.3205,0.0296,10356,3.3501

DATA,-1.2050,0.0002,10381,-1.2048

DATA,-1.9078,-0.0283,10405,-1.9361

DATA,-0.9116,0.0657,10430,-0.8459

DATA,-0.2668,0.0153,10454,-0.2515

DATA,-0.1574,0.1500,10479,-0.0074

DATA,-0.9496,0.0467,10503,-0.9029

DATA,-1.7175,0.0993,10528,-1.6181

DATA,-2.1665,0.0283,10553,-2.1381

DATA,-2.6353,-0.0275,10577,-2.6627

DATA,-3.7082,0.3078,10602,-3.4004

DATA,-0.4681,-0.1598,10626,-0.6279

DATA,2.7222,-0.0557,10663,2.6665

DATA,8.7174,-0.0605,10688,8.6569

DATA,15.7402,0.1256,10712,15.8658

DATA,22.4454,0.1952,10737,22.6406

DATA,27.6988,-0.0617,10761,27.6371

DATA,33.0878,-0.0168,10786,33.0710

DATA,37.1711,-0.0712,10810,37.1000

DATA,40.1714,-0.0459,10835,40.1255

DATA,41.9228,0.2002,10859,42.1230

DATA,44.0397,0.0494,10884,44.0891

DATA,45.2133,0.1635,10909,45.3768

DATA,46.3664,0.0042,10933,46.3706

DATA,46.5248,-0.0491,10958,46.4757

DATA,46.5405,0.0284,10995,46.5689

DATA,46.5958,0.0175,11019,46.6133

DATA,45.7664,0.0040,11044,45.7704

DATA,44.9643,0.0474,11068,45.0117

DATA,44.7979,-0.0629,11093,44.7350

DATA,45.2243,-0.0788,11117,45.1454

DATA,46.4448,0.1201,11142,46.5648

DATA,46.7202,0.0917,11166,46.8119

DATA,45.8973,0.0554,11191,45.9527

DATA,45.9711,-0.0233,11216,45.9479

DATA,46.1861,0.0729,11240,46.2591

DATA,47.2658,0.0587,11265,47.3245

DATA,46.6213,0.0402,11289,46.6614

DATA,40.2236,0.1244,11326,40.3480

DATA,23.2028,0.0734,11351,23.2763

DATA,12.3947,-0.0902,11375,12.3045

DATA,8.1345,0.0575,11400,8.1920

DATA,4.6963,-0.0634,11424,4.6329

DATA,1.1982,0.0480,11449,1.2462

DATA,-0.7591,0.1686,11473,-0.5905

DATA,-1.6562,0.0207,11498,-1.6355

DATA,-1.8831,-0.0521,11522,-1.9352

DATA,-2.1046,0.0775,11547,-2.0271

DATA,-1.8489,0.0214,11572,-1.8275

DATA,-1.6491,-0.1032,11596,-1.7522

DATA,-1.0045,-0.0003,11621,-1.0048

DATA,-0.0430,0.0945,11645,0.0515

DATA,2.1459,-0.0687,11682,2.0772

DATA,10.7603,-0.0620,11707,10.6983

DATA,22.1910,0.2015,11731,22.3926

DATA,33.0181,-0.0604,11756,32.9578

DATA,39.9828,0.0711,11780,40.0539

DATA,44.1118,0.0087,11805,44.1205

DATA,46.3248,0.1695,11829,46.4943

DATA,47.6787,-0.0545,11854,47.6242

DATA,48.0924,0.0661,11878,48.1586

DATA,48.0043,0.0931,11903,48.0974

DATA,46.8816,0.1482,11928,47.0297

DATA,42.8122,-0.0977,11952,42.7145

DATA,39.7599,0.0425,11977,39.8023

DATA,36.4275,0.1289,12014,36.5564

DATA,33.8316,0.0929,12038,33.9244

DATA,29.5078,0.0108,12063,29.5187

DATA,26.9818,0.0222,12087,27.0040

DATA,24.5610,0.0863,12112,24.6473

DATA,20.9807,0.1078,12136,21.0884

DATA,15.2979,0.0846,12161,15.3825

DATA,8.8186,-0.0372,12185,8.7814

DATA,4.0389,-0.0550,12210,3.9839

