DATA,4.6555,0.0791,584910,4.7345

DATA,4.6486,0.1291,584935,4.7776

DATA,4.6993,0.1868,584959,4.8861

DATA,4.6957,0.1896,584996,4.8853

DATA,4.7314,0.1668,585021,4.8983

DATA,4.6878,0.2907,585045,4.9785

DATA,4.7015,0.2048,585070,4.9064

DATA,4.6592,0.1235,585094,4.7828

DATA,4.6706,0.1083,585119,4.7789

DATA,4.7334,0.1437,585143,4.8771

DATA,4.6710,0.2242,585168,4.8952

DATA,4.5566,0.1928,585192,4.7493

DATA,4.6733,0.1592,585217,4.8325

DATA,4.7289,0.1569,585242,4.8859

DATA,4.6788,0.0880,585266,4.7668

DATA,4.6831,0.1701,585291,4.8532

DATA,4.6218,0.1078,585328,4.7296

DATA,4.6539,0.1951,585352,4.8490

DATA,4.6782,0.1387,585377,4.8169

DATA,4.5963,0.1125,585401,4.7088

DATA,4.6273,0.1347,585426,4.7620

DATA,4.6542,0.2201,585450,4.8742

DATA,4.6753,0.2650,585475,4.9403

DATA,4.5740,0.0888,585499,4.6628

DATA,4.5984,0.0262,585524,4.6245

DATA,4.6683,0.2121,585549,4.8803

DATA,4.6860,0.1622,585573,4.8482

DATA,4.6936,0.1579,585598,4.8515

DATA,4.6629,0.1913,585622,4.8542

DATA,4.6677,0.2017,585647,4.8694

DATA,4.6824,0.2844,585684,4.9668

DATA,4.6148,0.1156,585708,4.7304

DATA,4.7018,0.1329,585733,4.8347

DATA,4.5651,0.2009,585757,4.7660

DATA,4.7072,0.2282,585782,4.9354

DATA,4.7395,0.2104,585806,4.9499

DATA,4.7426,0.2174,585831,4.9600

DATA,4.6865,0.0775,585856,4.7640

DATA,4.7159,0.1806,585880,4.8965

DATA,4.6578,0.2254,585905,4.8832

DATA,4.6745,0.1742,585929,4.8487

DATA,4.6862,0.2010,585954,4.8872

DATA,4.6813,0.1708,585978,4.8521

DATA,4.6756,0.1457,586015,4.8213

DATA,4.6644,0.2131,586040,4.8775

DATA,4.6302,0.1575,586064,4.7877

DATA,4.6296,0.1262,586089,4.7557

DATA,4.7028,0.1592,586113,4.8619

DATA,4.5990,0.1793,586138,4.7782

DATA,4.6363,0.0808,586162,4.7172

DATA,4.6692,0.0966,586187,4.7658

DATA,4.6497,0.1385,586212,4.7882

DATA,4.7430,0.1735,586236,4.9166

DATA,4.6661,0.1839,586261,4.8500

DATA,4.6663,0.1839,586285,4.8502

DATA,4.7678,0.2023,586310,4.9701

DATA,4.5615,0.0491,586334,4.6106

DATA,4.6191,0.1766,586371,4.7957

DATA,4.7048,0.1922,586396,4.8970

DATA,4.6322,0.1302,586420,4.7624

DATA,4.7112,0.0994,586445,4.8105

DATA,4.7094,0.0551,586469,4.7645

DATA,4.6110,0.1465,586494,4.7575

DATA,4.6874,0.2289,586519,4.9164

DATA,4.7105,0.1296,586543,4.8401

DATA,4.7430,0.1880,586568,4.9310

DATA,4.6745,0.1503,586592,4.8248

DATA,4.6441,0.0996,586617,4.7437

DATA,4.5959,0.1396,586641,4.7355

DATA,4.5551,0.1348,586666,4.6899

