DATA,0.0001,0.0302,9609,0.0303

DATA,-0.0852,0.0819,9633,-0.0032

DATA,-0.1243,-0.0526,9658,-0.1770

DATA,-0.0897,-0.1140,9682,-0.2037

DATA,0.0101,-0.2063,9707,-0.1962

DATA,-0.1121,-0.1326,9731,-0.2447

DATA,-0.0642,-0.0325,9756,-0.0967

DATA,-0.0673,-0.0684,9780,-0.1357

DATA,-0.0944,-0.0433,9805,-0.1378

DATA,-0.0805,0.0198,9829,-0.0606

DATA,-0.0471,-0.1903,9854,-0.2374

DATA,-0.0564,-0.1173,9891,-0.1738

DATA,0.0456,-0.0248,9915,0.0208

DATA,0.0318,-0.0269,9940,0.0049

DATA,0.0275,-0.0889,9964,-0.0614

DATA,-0.0357,-0.0871,9989,-0.1227

DATA,-0.1234,-0.0376,10013,-0.1610

DATA,0.0379,-0.1192,10038,-0.0813

DATA,-0.1091,-0.0956,10062,-0.2047

DATA,0.0099,-0.0816,10087,-0.0717

DATA,-0.0719,-0.1928,10112,-0.2647

DATA,-0.0264,-0.0119,10136,-0.0383

DATA,-0.0408,-0.1269,10161,-0.1677

DATA,-0.1821,-0.0081,10185,-0.1901

DATA,-0.0034,0.1604,10222,0.1570

DATA,-0.0577,-0.0516,10246,-0.1093

DATA,-0.0893,-0.1158,10271,-0.2051

DATA,-0.1310,-0.1002,10295,-0.2312

DATA,-0.1028,-0.1107,10320,-0.2136

DATA,-0.0431,-0.0587,10344,-0.1018

DATA,-0.0485,-0.1245,10369,-0.1730

DATA,0.0095,-0.0992,10394,-0.0897

DATA,-0.1224,0.0009,10418,-0.1214

DATA,-0.0918,0.0049,10443,-0.0868

DATA,-0.0408,-0.0298,10467,-0.0707

DATA,-0.0670,0.0005,10492,-0.0665

DATA,-0.0170,-0.0525,10516,-0.0695

DATA,-0.1349,-0.0977,10541,-0.2325

DATA,-0.0303,-0.0429,10578,-0.0732

DATA,-0.0154,-0.0079,10602,-0.0233

